"1","37.3810959336","-5.988535881000001"
"2","37.390515791599995","-6.0032558441"
"3","37.3872765169","-5.9723997116"
"4","37.4029345553","-5.987956523899999"
"5","37.4037016043","-5.9954667091"
"6","37.3972751954","-5.9814226627"
"7","37.388486999099996","-5.982860326799999"
"8","37.3754434509","-5.991636514700001"
"9","37.387174221799995","-6.001410484299999"
"10","37.403017999999996","-5.969031"
"11","37.4026618249","-5.959181785599999"
"12","37.396874591999996","-5.966359376900001"
"13","37.3874470085","-5.9592676163"
"14","37.3874555331","-5.9651148319"
"15","37.376986629499996","-5.9609735012"
"16","37.3694153717","-5.9695029259000005"
"17","37.3796551452","-5.994147062300001"
"18","37.3771656702","-5.9751677513"
"19","37.3674456962","-5.9896302223"
"20","37.3740963408","-6.0092639923"
"21","37.389399","-5.984316000000001"
"22","37.383849553000005","-5.9794807434"
"23","37.3900725307","-5.9754037857"
"24","37.3814795709","-5.9658980370000005"
"25","37.355882403","-5.9800815582"
"26","37.3676503402","-5.9869480133"
"27","37.3895269752","-6.013748645800001"
"28","37.3799876373","-5.9978377819"
"29","37.405210111100004","-5.9338617325"
"30","37.4053294268","-5.9751677513"
"31","37.381064","-6.009248"
"32","37.38054","-6.009224"
"33","37.3677867693","-5.9976339339999996"
"34","37.3814710456","-5.9954667091"
"35","37.3610332345","-5.9592890739"
"36","37.376270462119706","-6.0057878494262695"
"37","37.3761681519419","-6.00530505180359"
"38","37.37578448753229","-6.005358695983889"
"39","37.375878272347","-6.0058414"
"40","37.3942237367554","-5.9837186336517"
"41","37.369396186753","-5.977839231490999"
"42","37.381155610675","-6.0144138336181605"
"43","37.41334018423","-5.98838567733765"
"44","37.413403","-5.983533"
"45","37.417390999999995","-5.965574"
"46","37.410602000000004","-5.971616"
"47","37.407359","-5.985691"
"48","37.367501000000004","-5.954091"
"49","37.363384","-5.984475"
"50","37.329587","-5.968168"
"51","37.3900096449505","-6.009481296264651"
"52","37.395243370366","-6.00295816394043"
"53","37.390575","-5.959283"
"54","37.390603999999996","-5.958423000000001"
"55","37.374827","-5.994423"
"56","37.371683000000004","-6.0037970000000005"
"57","37.394408","-6.010189"
"58","37.3701734417184","-6.01352265515084"
"59","37.370095062455","-6.01309618391747"
"60","37.345227","-5.983164"
"61","37.345227","-5.983164"
"62","37.391775","-5.978261"
"64","37.402946","-5.96911"
"65","37.407468","-5.979086"
"66","37.372400106282704","-5.976739577180299"
